tmdb_id,title,original_title,language,genres,status,type,first_air_date,last_air_date,seasons,episodes,episode_runtime,network,production_companies,created_by,short_summary,tagline,homepage,in_production,poster_url,backdrop_url,imdb_id,wikidata_id,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,popularity,vote_average,vote_count,origin_country
156035,Fanaa: Ishq Mein Marjawa,Fanaa: Ishq Mein Marjawa,hi,Drama,Ended,Miniseries,2022-01-31,2022-09-02,1,155,26,"Colors, MBC Bollywood, MBC Shahid",,,,,https://www.voot.com/shows/ishq-mein-marjawan/100713,False,https://image.tmdb.org/t/p/w500/w5Bx1KAA9i9VnkJV5jgA8ovaAGR.jpg,https://image.tmdb.org/t/p/original/pV5C7vMM16GS4rQjjvWialXOKTE.jpg,,,,,,,,,1.93,10.0,1,IN
222922,Jubilee,Jubilee,hi,Drama,Ended,Miniseries,2023-04-07,2023-04-14,1,10,,Prime Video,"Andolan Films, Reliance Entertainment, Phantom Films","Vikramaditya Motwane, Soumik Sen","In a newly independent India, a studio boss, his movie-star wife, a trusted aide, a nautch girl and a refugee will have their paths cross in their pursuit of stardom and riches.",,https://www.primevideo.com/detail/0JZXGHH2DQY4WKHWR3ZKI8KUVW,False,https://image.tmdb.org/t/p/w500/l1mIwrnnU80KGtaKDHgDFZs1DSU.jpg,https://image.tmdb.org/t/p/original/rnf5KcBUd9RJ7AswKySXLeM5PoK.jpg,tt19868804,Q118905540,,,,,,,2.26,7.1,22,IN
259688,Gyaarah Gyaarah,Gyaarah Gyaarah,hi,"Drama, Sci-Fi & Fantasy",Ended,Scripted,2024-08-09,2024-08-09,1,8,,ZEE5,"Dharmatic Entertainment, Sikhya Entertainment",,Three cops defy the rules of time to investigate and deliver justice in a series of cold cases. How far will they go as they work from within the corrupt system to bring the criminals to book?,,https://www.zee5.com/web-series/details/gyaarah-gyaarah/0-6-4z5371966,False,https://image.tmdb.org/t/p/w500/ceYC09Vl6hgEHIQkGiWrN4AOC2x.jpg,https://image.tmdb.org/t/p/original/7PnFIa4f2QrKVAQHoJbEIKiCAtR.jpg,tt26915338,Q125856049,,,,,,,3.04,7.3,9,IN
114893,Paava Kadhaigal,பாவக் கதைகள்,ta,Drama,Ended,Miniseries,2020-12-18,2020-12-18,1,4,36,Netflix,"RSVP Movies, Flying Unicorn Entertainment",Ronnie Screwvala,"At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way.",,https://www.netflix.com/title/81341216,False,https://image.tmdb.org/t/p/w500/bBoNiWcVrAXHh5TJOHA5F4LMD8o.jpg,https://image.tmdb.org/t/p/original/6vezQr3qUlTb2Jv11y351fHl4ND.jpg,tt13206988,,,,,,,,3.56,7.5,22,IN
247830,Dabba Cartel,डब्बा कार्टेल,hi,"Crime, Drama",Returning Series,Scripted,2025-02-28,2025-02-28,1,7,,Netflix,Excel Entertainment,"Gaurav Kapur, Vishnu Menon, Akanksha Seda, Shibani Dandekar","When an investigation into a pharma company hits close to home, five women launch a tiffin service with a secret ingredient.",,https://www.netflix.com/title/81476853,True,https://image.tmdb.org/t/p/w500/ezT0x7ZdAjrR5mFtkNjWxOFcTIB.jpg,https://image.tmdb.org/t/p/original/fmb8QgBVSx1lgKHbas3FNtZ9f5S.jpg,tt15340954,,,,,,,,2.54,6.8,14,IN
201009,Indian Police Force,इंडियन पुलिस फोर्स,hi,"Action & Adventure, Crime",Ended,Scripted,2024-01-19,2024-01-19,1,7,,Prime Video,"Reliance Entertainment, Rohit Shetty Productionz",Rohit Shetty,"Follows the harrowing journey of Delhi Police Officer Kabir Malik as he battles an insidious adversary, Zarar, who has chosen the path of terrorism.",,https://www.primevideo.com/detail/0GGXWIWOHIGGXWZEGICB042XKL,False,https://image.tmdb.org/t/p/w500/hEiUy3Du35ZmVeKgVQnDK6wgMAt.jpg,https://image.tmdb.org/t/p/original/KapWiv2ecDdp4nAP0AfWr321T9.jpg,tt19768024,,,,,,,,3.07,6.6,50,IN
204866,Ek Duje Ke Vaaste 2,Ek Duje Ke Vaaste 2,hi,Drama,Ended,Scripted,2020-02-09,2021-03-31,1,218,,Sony Entertainment Television,Sony Entertainment Television,Dilip Jha,"Set against army backdrop, ""Ek Duje Ke Vaaste 2"" will narrate the love story of Shravan(Mohit Kumar) and Suman(Kanikka Kapur).",,,False,https://image.tmdb.org/t/p/w500/Ykp8hHGfRM7lgznIHJVLMZHj9d.jpg,https://image.tmdb.org/t/p/original/8ZVMZkNEJaCiPrTdyvNpRGvR4ha.jpg,tt11820524,Q85758767,,,,,,,2.01,5.0,1,IN
204907,Sona Roder Gaan,Sona Roder Gaan,bn,"Drama, Soap",Ended,Scripted,2022-01-24,2022-11-27,1,306,22,Colors Bangla,Magic Moments Motion Pictures,Leena Gangopadhyay,"At the brink of Anondi's wedding to Bikram, a handsome and materialistic man, she loses her father! From a sweet and docile girl, Anondi takes over the traditional role of the male patriarch in her family. How will she live in a world she never imagined herself in? Find out now.",,,False,https://image.tmdb.org/t/p/w500/6Ob81tO7MFb8q3MDEsxvfmkV3h3.jpg,https://image.tmdb.org/t/p/original/9VpoxfvItwWHJAzGVuBD96jCfh8.jpg,,,,,,,,,2.75,0.0,0,IN
133372,Meet,मीत,hi,"Drama, Soap",Ended,Scripted,2021-08-23,2022-05-12,1,246,21,"Zee TV, ZEE5, Zee Alwan",Shashi Sumeet Productions,Shashi Mittal,"A remake of Zee Sarthak’s Sindura Bindu.

Despite her efforts to provide for her family, Meets disregard for societal gender norms and her nonconformist job as a delivery agent make her an unsuitable girl in the eyes of her family.",,https://www.zee5.com/global/tvshows/details/meet/0-6-3510,False,https://image.tmdb.org/t/p/w500/9X7FovF5n8NQUHUPJYYfxRlF3yp.jpg,https://image.tmdb.org/t/p/original/4JabtZt6aqg1wcRuiHoVMIgZDAE.jpg,tt15138496,Q109511051,,,,,,,3.2,3.5,9,IN
222610,Baalveer,Baalveer,hi,"Action & Adventure, Family, Kids, Sci-Fi & Fantasy",Returning Series,Scripted,2023-03-18,2023-07-03,5,300,16,SonyLIV,,Vipul D. Shah,"Returning for Season 3, Baalveer, a young superhero who fights evil forces with his magical powers and protects children from harm, is unaware of his scheming superiors' plan to betray him. Stripped of his powers and identity, he leads a mundane life until an unexpected event reignites his abilities. With help from Kaashvi, a girl he partners up with, he embarks on a journey to reclaim his powers and identity while battling his enemies. Will Baalveer become the ultimate hero he once was?",,,True,https://image.tmdb.org/t/p/w500/bkXZzACm1eovGF3WDkekNrUct8K.jpg,https://image.tmdb.org/t/p/original/s2BKE5RPQzYukrM8A1r22hjcFTS.jpg,tt27161705,Q117193548,,,,,,,3.42,10.0,1,IN
207950,Emoji,Emoji,ta,"Comedy, Drama",Returning Series,Scripted,2022-08-12,2022-08-12,1,7,,aha,Ramanaa Arts,SEN. S. Rangasamy,"Aadhav and Deeksha, a vibrant young couple are about to be separated as passion pulls them apart. Can love win them back together?",,https://www.aha.video/webseries/emoji,True,https://image.tmdb.org/t/p/w500/pPpD48fMXKaoZ9IjPLIAb2C5O0F.jpg,https://image.tmdb.org/t/p/original/yrnzeYJODBH09frYr8eDo425vgJ.jpg,tt21340072,,,,,,,,3.24,6.5,4,IN
295268,Tumm Se Tumm Tak,Tumm Se Tumm Tak,hi,"Drama, Soap",Returning Series,Scripted,2025-07-07,2026-03-23,1,250,20,"Zee TV, ZEE5",LSD Films,Prateek Sharma,"Anu, a kind 20-year-old, and Aryavardhan, a resolute 45-year-old businessman, defy societal norms and family resistance, overcoming struggles to demonstrate that love transcends age or boundaries.",When Love Breaks The Rule,,True,https://image.tmdb.org/t/p/w500/77BSpZ13SbaysMlFG6I8w0P5cFP.jpg,https://image.tmdb.org/t/p/original/7pMuLURP6Wgpv4ZXlObCimV3jXM.jpg,tt38195069,,,,,,,,5.06,0.0,0,IN
307017,Seher Hone Ko Hai,सहर होने को है,hi,Drama,Returning Series,Scripted,2025-12-02,2026-03-18,1,77,,"Colors, MBC Shahid, JioHotstar","Icecream Dreams, Aarambh Entertainment",Richa Yamini,"Strong-willed Kausar defies societal barriers for her daughter Seher’s big dreams, but will destiny stand by their side?",,,True,https://image.tmdb.org/t/p/w500/B5kDGL2fR6tp97EPvxs0E6eLAa.jpg,https://image.tmdb.org/t/p/original/tWe4xLo3egCKj2hPvrOYHwVBWjm.jpg,,,,,,,,,7.13,6.0,1,IN
237560,Chachi No.1,Chachi No.1,hi,Drama,Returning Series,Scripted,2023-10-17,2023-10-24,1,2,,ullu,Ullu,P.G.,"Harsh has come to visit his aunt at the village. Upon coming here, he notices that his aunt is not satisfied with his uncle physically, so his infatuation gets the better of him, as he starts getting closer to his aunt.",,http://ullu.app,True,https://image.tmdb.org/t/p/w500/mZI0Zdfh2fCAoL9vbZhmTmh7Dob.jpg,https://image.tmdb.org/t/p/original/h9WnoaD5NBI3oXErPu1iSY2Wu2K.jpg,,,,,,,,,5.21,0.0,0,IN
99292,Kavita Bhabhi,Kavita Bhabhi,hi,Drama,Returning Series,Scripted,2020-01-10,2024-03-19,4,20,27,ullu,Ullu,,"Amazingly seductive bhabhi, pleasuring people over the phone calls. She narrates make out stories to the customers in a very romantic way and charges them with a good amount. Watch a tale full of lovely stories, Kavita Bhabhi.",,,True,https://image.tmdb.org/t/p/w500/90klBhJAEFAtNskA5NUWsaK9BFt.jpg,https://image.tmdb.org/t/p/original/s1yBOkt4SDFuANlcx5DkiXm51hu.jpg,tt11230982,,,,,,,,5.28,2.3,3,IN
132117,Farzi,फर्जी,hi,"Drama, Crime",Returning Series,Scripted,2023-02-10,2023-02-10,2,8,,Prime Video,D2R Films,"Raj Nidimoru, Krishna D.K.","Sunny, a brilliant small-time artist is catapulted into the high-stakes world of counterfeiting when he creates the perfect fake currency note, even as Michael, a fiery, unorthodox task force officer wants to rid the country of the counterfeiting menace. In this thrilling cat-and-mouse race, losing is not an option!",An original story about copying,https://www.primevideo.com/detail/0HDHQAUF5LPWOJRCO025LFJSJI,True,https://image.tmdb.org/t/p/w500/cTS86RwEBIDgCgUmjWQTSoPsK6p.jpg,https://image.tmdb.org/t/p/original/rGkjtv6UdL1ysDmZuBjbNl3PAA1.jpg,tt15477488,Q18354811,,,,,,,8.61,7.7,159,IN
286996,Veer Hanuman - Bolo Bajrang Bali Ki Jai,Veer Hanuman - Bolo Bajrang Bali Ki Jai,hi,"Action & Adventure, Drama, Sci-Fi & Fantasy",Canceled,Scripted,2025-03-11,2025-09-08,1,161,23,Sony SAB,Swastik Productions,Siddharth Kumar Tewary,"'Veer Hanuman - Bolo Bajrang Bali Ki Jai' is an extraordinary tale of a young boy’s transformation into a divine hero. It is a journey filled with courage, innocence and self-discovery, highlighting how Hanuman overcame adversity to become the eternal protector of dharma.",,https://www.sonyliv.com/shows/veer-hanuman-bolo-bajrang-bali-ki-jai-1790006564,False,https://image.tmdb.org/t/p/w500/AwddoWSPZaMyBvcRuEr8nZHJwUH.jpg,,tt36120299,,,,,,,,4.59,0.0,0,IN
204920,Guddi,Guddi,bn,"Drama, Family",Ended,Scripted,2022-02-28,2023-09-07,1,552,22,STAR Jalsha,Magic Moments Motion Pictures,,"Guddi looks up to Inspector Anuj, who is also engaged to her favourite teacher Shirin. What happens when she finds herself stuck between the two?",,,False,https://image.tmdb.org/t/p/w500/lraR3wpA2eYF6bcicZOjTkiQrIP.jpg,https://image.tmdb.org/t/p/original/fOrZH0KXIYhZhd1t5ddosUMRcX5.jpg,tt26861062,,,,,,,,4.87,0.0,0,IN
126098,Maharani,महारानी,hi,Drama,Returning Series,Scripted,2021-05-27,2025-11-06,4,36,,SonyLIV,Kangra Talkies,Subhash Kapoor,"A political drama set in Bihar of 1990's, this story shows how an illiterate woman handles the state as Chief Minister. Rani Bharti's life takes an interesting turn when her husband Bheem Singh Bharti, announces her as the next chief minister of Bihar. With casteism and traditional satraps in the background, will Rani survive this turn of events?",Rise. Rule. Revenge,https://www.sonyliv.com/shows/maharani-1700000725,True,https://image.tmdb.org/t/p/w500/g3ublqmXx9SH8ksY61OPkZRoN3I.jpg,https://image.tmdb.org/t/p/original/rLGmcpJHM43Ytx1sY52LEUSjBkr.jpg,tt14420552,,,,,,,,8.62,6.4,13,IN
201072,Mon Phagun,মন ফাগুন,bn,"Family, Drama, Soap",Ended,Scripted,2021-07-26,2022-08-21,1,386,,"StarPlus, Disney+ Hotstar, STAR Jalsha",Acropoliis  Entertainment,Snigdha Basu,Rishi and Pihu can't stand each other. But a common link they are unaware of connects their pasts. Will a lost childhood love story get another chance?,,https://www.hotstar.com/in/shows/mon-phagun/1260065605,False,https://image.tmdb.org/t/p/w500/c6jUKy8HAdGXtdwC1zHOxRNsEgi.jpg,https://image.tmdb.org/t/p/original/lS0rUH8wTgDqLYuT6iVcoO6fWvV.jpg,tt21822224,Q108619701,,,,,,,3.16,10.0,1,IN
100911,Asur,असुर,hi,"Crime, Drama, Mystery",Returning Series,Scripted,2020-03-02,2023-06-07,3,16,,"VOOT, JioCinema","Viacom18 Media, Ding Entertainment","Gaurav Shukla, Vibhav Shikdar, Shweta More","Set in the backdrop of the mystical city of Varanasi, Asur follows Nikhil Nair, a forensic-expert-turned-teacher, who returns to his roots at the Central Bureau of Investigation, and along with his former mentor Dhananjay Rajpoot, finds himself caught in a cat-and-mouse game with a brutal serial killer. What follows is a blend of suspense, mythology and the murders of some people totally unrelated.",,https://www.jiocinema.com/tv-shows/asur/3500240,True,https://image.tmdb.org/t/p/w500/iQ7H87WvamQRyduAqN2zAZeirji.jpg,https://image.tmdb.org/t/p/original/eXUr34XTqYaDwyOerFpL6sUOgDL.jpg,tt11912196,,,,,,,,5.47,7.8,86,IN
126829,Ray,Ray,hi,Drama,Ended,Miniseries,2021-06-25,2021-06-25,1,4,,Netflix,"Tipping Point Films, Viacom18 Studios",Sayantan Mukherjee,"From a satire to a psychological thriller, four short stories from celebrated auteur and writer Satyajit Ray are adapted for the screen in this series.",,https://www.netflix.com/title/81183492,False,https://image.tmdb.org/t/p/w500/xIyV8VjF9ZRnI0w2MFJfSxev3q7.jpg,https://image.tmdb.org/t/p/original/3AHNZZavCu1ynTOPI4QVUmhFVus.jpg,tt14160660,Q107389489,,,,,,,4.33,6.3,30,IN
156716,Heeramandi,हीरामंडी: द डायमंड बाज़ार,hi,"Drama, War & Politics",Returning Series,Scripted,2024-05-01,2024-05-01,2,8,,Netflix,Bhansali Productions,Sanjay Leela Bhansali,The scheming Mallikajaan rules over an elite house of courtesans — but a new rival threatens her reign as rebellion brews in British-ruled India.,Where courtesans were queens...,https://www.netflix.com/title/81122198,True,https://image.tmdb.org/t/p/w500/fRhzhaWlFyypV12APz8EcMPRKa9.jpg,https://image.tmdb.org/t/p/original/z0F11p7HBaIUizZHGzyZ32FLm7O.jpg,tt15204292,Q124416531,,,,,,,5.2,5.9,21,IN
200941,Modern Love Mumbai,Modern Love Mumbai,hi,Drama,Ended,Miniseries,2022-05-13,2022-05-13,1,6,,Prime Video,"Pritish Nandy Communications, Amazon Studios","Ishita Pritish Nandy, Rangita Pritish Nandy","Explore 6 unique yet universal stories of human connection and love in its varied forms – romantic, platonic, parental, sexual, familial, marital, self-love.",,https://www.primevideo.com/detail/0N0TIU3Z1J1O3KEDSR4LCH8SDG/ref=atv_sr_fle_c_Tn74RA_1_1_1?sr=1-1&pageTypeIdSource=ASIN&pageTypeId=B09XQGCFW1&qid=1652375271,False,https://image.tmdb.org/t/p/w500/9fXl2UkUVF7jTw0tSMXhr13FHr7.jpg,https://image.tmdb.org/t/p/original/4rdCJozmTMGVTagioC1zUT3QMWU.jpg,tt18247152,Q112151198,,,,,,,4.64,4.9,11,IN
312794,School Friends Class of 2026,School Friends Class of 2026,hi,Drama,Returning Series,Scripted,2026-01-01,2026-02-04,1,7,15,YouTube,Rusk Media,Ashita Seema Singh,"The final year. The highest stakes. And a friendship that refuses to fade. School Friends: Class of 2026 is a high-energy high school drama where three best friends step into their last year expecting memories… and walk into a world of rising pressure, shifting equations, and emotions that hit harder than any exam. Expect friendship, first love, rivalry, heartbreak, ambition, and that unstoppable “us vs the world” spirit. It’s messy. It’s funny. It’s painfully real. And when everything starts te",,,True,https://image.tmdb.org/t/p/w500/iV0mgV15Sxgwmb6lvhrTMUjHJZR.jpg,https://image.tmdb.org/t/p/original/wE6UAEx2vxCAzi1LvMMsSPNa9PE.jpg,,,,,,,,,5.43,0.0,0,IN
106872,Bandish Bandits,बंदिश बैंडिट्स,hi,"Family, Drama",Returning Series,Scripted,2020-08-02,2024-12-13,2,18,45,Prime Video,"Leo Media Collective, Amazon Studios","Amritpal Singh Bindra, Anand Tiwari","A classical singer Radhe falls in love with pop singer Tamanna and embarks on a path that forces him to compromise his classical roots. With time, both the singers try to get out of their comfort zone while  trying to protect their stardom. This series tests their resolve for their passion and love.",,https://www.primevideo.com/detail/0GZ3CSDRPF7ZJ8E9ORRVO8NWRS,True,https://image.tmdb.org/t/p/w500/ub1zXHPxqcKlFeUJMxdUq2LTDp7.jpg,https://image.tmdb.org/t/p/original/3fTEB9x8bxAQ055ecodeqLbMoLJ.jpg,tt9814458,Q98538854,,,,,,,4.69,7.6,22,IN
219035,Charmsukh - Jane Anjane Mein 6,Charmsukh - Jane Anjane Mein 6,hi,Drama,Returning Series,Scripted,2023-01-02,2023-01-16,1,3,,,Ullu,SSK,"Chandni's mundane and routine married life spices up, when her older brother in law arrives at their place to stay. Chandni's loins start firing up, and thus starts a tug of war between her integral family values and her personal lustful adventure.",,https://ullu.app/,True,https://image.tmdb.org/t/p/w500/7pSvxVmXvNWMEe0wTmHLRQMk0HQ.jpg,https://image.tmdb.org/t/p/original/zFKo4WJgXOZnYsSrnQrt6npNCst.jpg,,,,,,,,,4.83,0.0,0,IN
127332,Sunflower,Sunflower,hi,"Comedy, Crime",Returning Series,Scripted,2021-06-11,2024-03-01,2,16,,ZEE5,"Reliance Entertainment, Good Co.",Vikas Bahl,"When Mr. Kapoor of Sunflower society is found dead, the cops arrive and interrogate the neighbours. In a society full of quirky characters, who must have killed Kapoor and why?",,https://www.zee5.com/web-series/details/sunflower/0-6-3284,True,https://image.tmdb.org/t/p/w500/pnWtrlVsBWC68b10l8aPBLguTzB.jpg,https://image.tmdb.org/t/p/original/4O0ph0xMOFRIyi0e1HrfPKAiwmR.jpg,tt13304410,Q106645543,,,,,,,4.22,6.5,20,IN
133828,Survivor,சர்வைவர்,ta,Reality,Returning Series,Reality,2021-09-12,2021-12-11,1,91,,"Zee TV, ZEE5",Banijay Asia,Deepak Dhar,Popular celebrities participate in this reality show that takes them to an island where their instincts of human survival are tested through demanding mental and physical challenges,,https://www.zee5.com/tvshows/details/survivor/0-6-3527,True,https://image.tmdb.org/t/p/w500/gvGFSwK6IXAvXK1kJNf1gkEZGvM.jpg,https://image.tmdb.org/t/p/original/wJ27Jmv0lH3wErq5Tv11raMpa4W.jpg,tt15195094,Q108131444,,,,,,,3.23,3.0,1,IN
104913,Aarya,Aarya,hi,"Crime, Drama",Returning Series,Scripted,2020-06-19,2024-02-09,3,25,52,Disney+ Hotstar,Endemol Shine India,Ram Madhvani,"When her world suddenly turns upside down, will Aarya become the very thing she hated? How far will she go to survive and protect her family?",,https://www.hotstar.com/shows/aarya/1260028094,True,https://image.tmdb.org/t/p/w500/eHxzABVwpFtUg5kHu9PAEFWs67u.jpg,https://image.tmdb.org/t/p/original/wPYnXZg8kXUA9vlpHSLXhXB87SY.jpg,tt12448030,Q96371360,,,,,,,4.49,7.2,26,IN
245467,Raisinghani VS. Raisinghani,Raisinghani VS. Raisinghani,hi,Drama,Ended,Scripted,2024-02-12,2024-08-09,1,102,30,"SonyLIV, MBC Bollywood, MBC Shahid",SOBO Films,Smruti Sushilkumar Shinde,"Anushka and Virat, two young lawyers once in love, find their destinies intertwined again. This time though, the stakes are higher with the complexities of love entwined with professional rivalry and starkly different work ideologies.",,https://www.sonyliv.com/shows/raisinghani-vs-raisinghani-1700001383,False,https://image.tmdb.org/t/p/w500/6Y846gCkeE9RlMkxAbYxca1Te3Z.jpg,https://image.tmdb.org/t/p/original/fHIDQu76psLKed0CUEx4dbPJVF0.jpg,tt31032285,Q124639390,,,,,,,4.75,5.0,1,IN
297594,Bindiya Ke Bahubali,Bindiya Ke Bahubali,hi,Comedy,Ended,Scripted,2025-08-08,2026-01-21,2,12,,Amazon MX Player,,Raj Amit Kumar,"With humour, absurdity and family cat and mouse at its center, this is a tale of family gangsters in a fictitious madhouse city, Bindiya. As the current Don is put behind bars, the gangster family's alliances shift, new love, friendships, and betrayals explode until Bindiya becomes a full-blown circus-where love is a deal, power is personal, and every one has a card and blood on their hands.",,https://www.primevideo.com/region/na/detail/Bindiya-Ke-Bahubali/0GAB199FS2882CNSQGT7LE3E3S,False,https://image.tmdb.org/t/p/w500/eSJGKRff52Pg2SfOiIdC4IlMMQR.jpg,https://image.tmdb.org/t/p/original/GH306nU2JUgOWOu1vaf9Mjpssl.jpg,tt37787357,,,,,,,,4.95,0.0,0,IN
219819,The Romantics,The Romantics,en,Documentary,Ended,Miniseries,2023-02-14,2023-02-14,1,4,,Netflix,"YRF Entertainment, Romantics Productions",Smriti Mundhra,"Featuring archival footage and in-depth celebrity interviews, this docuseries celebrates the life and the legacy of Bollywood filmmaking titan Yash Chopra and his studio.",,https://www.netflix.com/title/81617079,False,https://image.tmdb.org/t/p/w500/hOBiDTcHsZBqZYYTAuC9oSJUNKf.jpg,https://image.tmdb.org/t/p/original/zlzTTFZ9CWqA6Vjb2lPvZS4nbsg.jpg,tt26542635,Q117350584,,,,,,,4.31,6.3,15,IN
203202,Rana Naidu,राणा नायडू,hi,"Crime, Drama, Mystery",Returning Series,Scripted,2023-03-10,2025-06-13,2,18,50,Netflix,Locomotive Global Media LLP,Karan Anshuman,"Rana Naidu can solve any problem in Bollywood. But when his father is suddenly released from prison, the one mess he can’t handle may be his own.",,https://www.netflix.com/sg/title/81313283,True,https://image.tmdb.org/t/p/w500/4kUF7cO76W4vEx70KVfwmju6Vud.jpg,https://image.tmdb.org/t/p/original/cLQZv8KxWVrsSgm4sbuQSixPgH9.jpg,tt15471900,Q115121525,,,,,,,4.58,7.7,31,IN
259209,Manorathangal,മനോരഥങ്ങൾ,ml,"Comedy, Drama",Ended,Miniseries,2024-08-15,2024-08-15,1,9,,ZEE5,"Yoodlee Films, Saregama Productions",M T Vasudevan Nair,"Eight legendary filmmakers collaborate with 9 superstars, breathing life into the timeless stories of author M.T. Vasudevan Nair. Based in Kerala, these stories explore the nuances of human nature.",A Journey into the fictional world of M. T. Vasudean Nair,https://www.zee5.com/global/web-series/details/manorathangal/0-6-4z5594936,False,https://image.tmdb.org/t/p/w500/z7IzYTN5oUFX42D8N7D3QEy5eEa.jpg,https://image.tmdb.org/t/p/original/vx9NcwSkdrH5TSZ8KSFoLi8ZIDR.jpg,tt15478036,Q127875040,,,,,,,4.54,4.5,2,IN
311924,The 50,The 50,hi,Reality,Returning Series,Reality,2026-02-01,2026-03-22,3,52,,JioHotstar,,,India's biggest reality show is about to redefine reality! 50 celebs face survival challenges and intense mind games under the watchful eye of the masked lion.,,https://www.hotstar.com/in/shows/the-50/1271519546,True,https://image.tmdb.org/t/p/w500/r7ZPWfdKJJmSjZDOIMQCz3PXjIa.jpg,https://image.tmdb.org/t/p/original/54W3B9UEn68Oc9cnTsEw3fyyCkD.jpg,tt39221314,,The50official,https://www.instagram.com/The50official/,,,,,5.48,0.0,0,IN
300894,Kurukshetra: The Great War of Mahabharata,Kurukshetra: The Great War of Mahabharata,hi,"Action & Adventure, Drama, Animation",Ended,Scripted,2025-10-10,2025-10-24,1,18,27,Netflix,Tipping Point Films,Anu Sikka,"An epic 18-day battle unfolds through the perspectives of 18 warriors, revealing their inner struggles and ethical challenges during a war between brothers.",Mahabharata’s Battlefield Knew No Friends or Enemies — Only Dharma and Destiny,https://www.netflix.com/in/title/82063102,False,https://image.tmdb.org/t/p/w500/amNFukSD0hpj5omLkikfaNw42sp.jpg,https://image.tmdb.org/t/p/original/u39VepT8l7cgDy9nsXG76t4av9n.jpg,tt38235589,,,,,,,,5.08,8.2,26,IN
114796,Tandav,तांडव,hi,"Drama, Crime, Mystery",Ended,Miniseries,2021-01-14,2021-01-15,1,9,38,Prime Video,"NSA Picture, Offside Entertainment",Ali Abbas Zafar,Tandav is the coming together of different worlds under the gamut of politics. It is a dramatic take of the powerplay between people at the highest level where they get overthrown by others to secure their position. Young and upcoming student politicians are also featured and we get to see where their future is headed in this dark abyss of politics.,,https://www.amazon.com/dp/B08SJBX12Y/,False,https://image.tmdb.org/t/p/w500/dB5a1M02ZydD4PfgWEPU8Zdvypi.jpg,https://image.tmdb.org/t/p/original/eigrjtb4Obboja8IHZuZxMClD1g.jpg,tt11117570,Q104839277,,,,,,,4.24,5.2,22,IN
221319,Dhruv Tara - A century beyond time,Dhruv Tara - Samay Sadi Se Pare,hi,"Drama, Sci-Fi & Fantasy",Returning Series,Miniseries,2023-02-27,2024-09-06,1,475,25,Sony SAB,Shashi Sumeet Productions,"Shashi Mittal, Sumeet Mittal","The journey of Dhruv and Tara, who fall in love despite belonging to completely different eras.",,https://www.sonyliv.com/shows/dhruv-tara-samay-sadi-se-pare-1700001108,True,https://image.tmdb.org/t/p/w500/iFtiYUUMBeowW7i2zBTvDwlSAsH.jpg,https://image.tmdb.org/t/p/original/dKGB9R3vfmtqWfu4oIX5ZOiUDje.jpg,,,,,,,,,3.35,2.0,1,IN
306974,Perfect Family,Perfect Family,hi,"Family, Drama",Ended,Scripted,2025-11-27,2025-11-27,1,8,38,YouTube,A Jar Pictures Studio,Palak Bhambri,"A Punjabi family appears happy but deals with hidden issues, attending therapy together to address mental health and family bonds while fighting cultural stigma.",,https://www.youtube.com/playlist?list=PL4HbYHxQJ5mcZ3_z4o6Rp8X_yeBZunnys,False,https://image.tmdb.org/t/p/w500/4HZCp7StTidUMJvty4fZ2VJaQgm.jpg,https://image.tmdb.org/t/p/original/tsDmPboTBEDiG7Bklg0OV2b3KlW.jpg,tt31702041,,,,,,,,5.34,3.0,1,IN
271406,The Roshans,द रोशन्स,hi,Documentary,Ended,Documentary,2025-01-17,2025-01-17,1,4,,Netflix,Roshan Creations,,"This documentary series chronicles the trials and triumphs of Bollywood's iconic Roshan family — musician Roshan Lal Nagrath, Rajesh, Rakesh and Hrithik.",,https://www.netflix.com/title/81922315,False,https://image.tmdb.org/t/p/w500/qfanotr54XJwX1wSdnyo9mlclLt.jpg,https://image.tmdb.org/t/p/original/hfyvWgU2iardHDonART95CGTgDp.jpg,tt31189484,,,,,,,,4.69,7.9,9,IN
130780,Bigg Boss OTT,Bigg Boss OTT,hi,Reality,Returning Series,Reality,2021-08-08,2024-08-02,3,144,"60, 180","VOOT, JioCinema",JioCinema,"Karan Johar, Salman Khan, Anil Kapoor","Sass aur Sazish, Drama aur Romance... itna over the top ke TV pe ban ho jayega! Karan Johar flags off the first-ever, the digital-only season of Bigg Boss with the bigg promise of gossip, controversies & uncensored drama. And let's just say... he's going to take it ALL #OverTheTop!",,https://www.voot.com/shows/bigg-boss-ott/158428,True,https://image.tmdb.org/t/p/w500/ev0pJtwCG0oeaQHSO2VToMEPyne.jpg,https://image.tmdb.org/t/p/original/wRczLejEF54LNAPhTXStqrQM1Db.jpg,tt15087662,Q108033012,,,,,,,3.96,6.4,14,IN
